,tweetid,userid,screen_name,date,lang,location,text,tweet_type,followers_count,favourites_count,verified,hashtag,urls_list,account_creation_date,mentionid,mentionsn,rt_userid
7557,1240009466315235329,1064928015442939905,marjaraams,tue mar 17 20:17:49 +0000 2020,nl,"den haag, nederland","rt @elziax: ik ben eigenlijk best benieuwd hoe #antivaxxers met de #coronavirus omgaan.
tenslotte leven wij nu in hun natte droom: een were…",retweeted_tweet_without_comment,603,79589,false,"[antivaxxers, coronavirus]",[],tue nov 20 17:06:39 +0000 2018,[378125181],['elziax'],378125181.0
10283,1240115875442765825,497197351,shaghayegh755,wed mar 18 03:20:39 +0000 2020,en,"toronto, ontario","#vaccination save lives ! i hope the #covid vaccine comes combined with tdap, mmrv, gardasil and twinrix so all get in in one shot ! be smart #antivaxxers!😐 https://t.co/06fumxx1fl",original,255,3306,false,"[vaccination, covid, antivaxxers]",[],sun feb 19 18:37:21 +0000 2012,[],[],
7648,1240171718020231168,1213821431823224832,nhweberwrites,wed mar 18 07:02:33 +0000 2020,en,,"has anyone bothered to ask the #antivaxxers how they plan on getting cured of #covidー19 ?
#coronavirus https://t.co/x5aetvpiw7",original,323,1213,false,"[antivaxxers, covidー19, coronavirus]",[],sun jan 05 13:56:09 +0000 2020,[],[],
26384,1240211455409926144,3301098224,dipoy4ob,wed mar 18 09:40:27 +0000 2020,en,,rt @alanlparker: dear #antivaxxers. take a moment. observe what is going on #covidー19. see the disease spread. see health services on their…,retweeted_tweet_without_comment,33,9002,false,"[antivaxxers, covidー19]",[],thu jul 30 03:20:20 +0000 2015,[519919379],['alanlparker'],519919379.0
25824,1240363032909352960,162120136,farrukhzaman,wed mar 18 19:42:46 +0000 2020,en,"toronto, on","thank you to #healthcare workers at all levels for everything you do 🙏🏾
#covid19 #coronavirus #antivax #flattenthecurve #socialdistancing #staysafestayhome https://t.co/n593j1skyu",original,145,205,false,"[healthcare, covid19, coronavirus, antivax, flattenthecurve, socialdistancing, staysafestayhome]",[],fri jul 02 19:21:53 +0000 2010,[],[],
7091,1240458558858235905,840783888,adeelzaman_,thu mar 19 02:02:21 +0000 2020,en,,"rt @farrukhzaman: thank you to #healthcare workers at all levels for everything you do 🙏🏾
#covid19 #coronavirus #antivax #flattenthecurve #…",retweeted_tweet_without_comment,245,2207,false,"[healthcare, covid19, coronavirus, antivax, flattenthecurve]",[],sun sep 23 01:40:17 +0000 2012,[162120136],['farrukhzaman'],162120136.0
23953,1240513755856818176,1014443437507014656,imarunoday,thu mar 19 05:41:41 +0000 2020,en,"उत्तर प्रदेश, भारत","rt @arunprasadsinha: the whole countries of the world besides #govtofindia are trying their best to invent #antivax
of #covid19 but modi go…",retweeted_tweet_without_comment,11334,198144,false,"[govtofindia, antivax, covid19]",[],wed jul 04 09:38:57 +0000 2018,[2406247394],['arunprasadsinha'],2406247394.0
23570,1240603874618216454,4287265097,anthonysc6,thu mar 19 11:39:47 +0000 2020,nl,naast t huis voor #klokkenluiders in #beerputnederland,rt @eelcodepeelko: ik ben normaal echt niet van de #complottheorieen maar de #antivaxxers wonnen in 2019-20 steeds meer terrein.. die lijn…,quoted_tweet,1894,31654,false,"[complottheorieen, antivaxxers]",[],thu nov 26 16:54:00 +0000 2015,[457739032],['eelcodepeelko'],
16530,1240648187548807169,1156689667397312512,altamironoe,thu mar 19 14:35:52 +0000 2020,en,,"@drpanmd @cagovernor anything that @drpanmd says do the opposite! this ""dr""/senator is a sell out.

how you handling that taste of your own medicine? #hypocrite 
demeaning #antivax but oh it's wrong to call #coronavirus the chinese virus bc then its hateful!

#biggestidiotontheplanet
#liar
#sellout",reply,61,1199,false,"[hypocrite, antivax, coronavirus, biggestidiotontheplanet, liar, sellout]",[],wed jul 31 22:14:41 +0000 2019,"[246961837, 38349184, 246961837]","['drpanmd', 'cagovernor', 'drpanmd']",
19821,1240648464309968896,1156689667397312512,altamironoe,thu mar 19 14:36:58 +0000 2020,en,,"@drpanmd @capublichealth @youtube anything that @drpanmd says do the opposite! this ""dr""/senator is a sell out.

how you handling that taste of your own medicine? #hypocrite 
demeaning #antivax but oh it's wrong to call #coronavirus the chinese virus bc then its hateful!

#biggestidiotontheplanet
#liar
#sellout",reply,61,1199,false,"[hypocrite, antivax, coronavirus, biggestidiotontheplanet, liar, sellout]",[],wed jul 31 22:14:41 +0000 2019,"[246961837, 33934492, 10228272, 246961837]","['drpanmd', 'capublichealth', 'youtube', 'drpanmd']",
12420,1240749345961644032,415524417,mh1248,thu mar 19 21:17:50 +0000 2020,en,"johannesburg, south africa",rt @nasatars: the #antivaxxers demonstration that was supposed to happen in cologne was cancelled due to corona lmaoooo,retweeted_tweet_without_comment,1764,9,false,[antivaxxers],[],fri nov 18 13:09:27 +0000 2011,[1008055634149994496],['nasatars'],1.0080556341499945e+18
20659,1240754311845601285,91767511,twood_tweets,thu mar 19 21:37:34 +0000 2020,und,"new jersey, usa",@xchowder007x #quarentinelife #coronavirusupdate #martiallaw  #billgates #billgatesvirus #antivax #provax #virus #covid19 #socialdistancing #firstdayofspring #racistmikebloomberg #ciapete #chinesewuhanvirus #history #governmentcontrol #spiritualwarfare #warwithchina,reply,1061,24097,false,"[quarentinelife, coronavirusupdate, martiallaw, billgates, billgatesvirus, antivax, provax, virus, covid19, socialdistancing, firstdayofspring, racistmikebloomberg, ciapete, chinesewuhanvirus, history, governmentcontrol, spiritualwarfare, warwithchina]",[],sun nov 22 10:45:44 +0000 2009,[17146323],['xchowder007x'],
16237,1240781897053220865,424664120,lotusoak2,thu mar 19 23:27:11 +0000 2020,en,"nova, usa","rt @lotusoak2: children less protected by whooping cough #vaccine than they once were, cdc warns

https://t.co/mpo4mtciig

#learntherisk #v…",retweeted_tweet_without_comment,22804,12945,false,"[vaccine, learntherisk]","[{'url': 'https://t.co/mpo4mtciig', 'expanded_url': 'https://www.usatoday.com/story/life/allthemoms/2019/03/14/whooping-cough-vaccine-less-effective-cdc-warns-as-outbreaks-hit-schools/3161859002/', 'display_url': 'usatoday.com/story/life/all…', 'indices': [98, 121]}]",wed nov 30 01:40:51 +0000 2011,[424664120],['lotusoak2'],424664120.0
29854,1240799832672849922,178865952,anniespindola,fri mar 20 00:38:27 +0000 2020,en,,what do #antivaxers have to say about covid19?,original,361,5520,false,[antivaxers],[],sun aug 15 22:25:58 +0000 2010,[],[],
22611,1240841637091323909,139203034,usefulinfo101,fri mar 20 03:24:34 +0000 2020,en,england,"perhaps they are recovering from the heart problems supposedly caused by #coronavirus
#antivax",quoted_tweet,279,42837,false,"[coronavirus, antivax]",[],sat may 01 22:00:18 +0000 2010,[],[],
34842,1240863619216220165,1159173006,jrcharney,fri mar 20 04:51:55 +0000 2020,en,"st louis, mo","remember when #trumpwasanantivaxxer?
anyone get the feeling that #trumpisanantivaxxer?
ever wonder why our #coronavirus response is such a fustercluck?
@billgates might remember how trump tried to get @gatesfoundation to do antivax research, was told ""no""
https://t.co/trqabgqpwf",original,416,28019,false,"[trumpwasanantivaxxer, trumpisanantivaxxer, coronavirus]","[{'url': 'https://t.co/trqabgqpwf', 'expanded_url': 'https://www.newsweek.com/donald-trump-anti-vaxxer-bill-gates-said-president-asked-him-if-vaccines-934172', 'display_url': 'newsweek.com/donald-trump-a…', 'indices': [256, 279]}]",fri feb 08 05:09:44 +0000 2013,[],[],
40962,1240909274567467008,1231439632144842752,zarifayzat,fri mar 20 07:53:20 +0000 2020,in,,"https://t.co/qe54sp9ayv

guys vdio bru guys.. meh dtg singgah jp.. 💕 ini lah penyebabnya corona virus😂😂jkjk
wuhan virus #gejayanmemanggillagi #mobilelegends #coronavid19 #coronavirusupdate #coronavirus #mobilelegendsphilippines #malaysiacovid19 #bersamalawancorona #antivaxx",original,4,65,false,"[gejayanmemanggillagi, mobilelegends, coronavid19, coronavirusupdate, coronavirus, mobilelegendsphilippines, malaysiacovid19, bersamalawancorona, antivaxx]","[{'url': 'https://t.co/qe54sp9ayv', 'expanded_url': 'https://youtu.be/n9vlqoanqcu', 'display_url': 'youtu.be/n9vlqoanqcu', 'indices': [0, 23]}]",sun feb 23 04:44:38 +0000 2020,[],[],
44795,1240909597306568707,412857541,tulaholmes,fri mar 20 07:54:37 +0000 2020,en,"seattle, wa",watching #netflix #pandemic horrified at #corvallis #oregon dangerous #antivaxx parents endangering society and health of all of us. thank god i don't live there!,original,630,10952,false,"[netflix, pandemic, corvallis, oregon, antivaxx]",[],tue nov 15 06:22:53 +0000 2011,[],[],
8839,1240960260505919488,890029367224451072,the_ramstar,fri mar 20 11:15:56 +0000 2020,en,australia,will #antivaxxers vaccinate against #coronavirus if and when a cure is found or will they find some natural voodoo magic to cleanse themselves with?,original,62,211,false,"[antivaxxers, coronavirus]",[],wed jul 26 02:01:51 +0000 2017,[],[],
6810,1240988110747504641,1090730869436878853,martavenneri,fri mar 20 13:06:36 +0000 2020,it,,"scusate ma i no-vax, quando uscirà, se mai uscirà, un vaccino contro il corona virus, logicamente non lo faranno, giusto? #covid_19 #antivax #covid2019italia",original,8,334,false,"[covid_19, antivax, covid2019italia]",[],wed jan 30 21:57:58 +0000 2019,[],[],
35994,1241015381868916748,164444673,poniboi_113,fri mar 20 14:54:58 +0000 2020,en,"akron, oh","honest question to the #antivaxxers-...if/when a vaccine is developed for #covid19, will you get it? will you allow your children to get it?",original,168,1113,false,"[antivaxxers, covid19]",[],thu jul 08 22:19:33 +0000 2010,[],[],
13014,1241293761956712449,592749597,fenzilward,sat mar 21 09:21:09 +0000 2020,en,mandalore,"spare a thought for some very confused people. how will they manage?
#antivaxxers #antivax #vaccinationswork
#coronavirusuk #coronacrisis
#covid_19
#stayathome
#fettlife https://t.co/5u6ffvxaj5",original,845,64457,false,"[antivaxxers, antivax, vaccinationswork, coronavirusuk, coronacrisis, covid_19, stayathome, fettlife]",[],mon may 28 12:06:14 +0000 2012,[],[],
19270,1241418165369749504,730820744,packbol,sat mar 21 17:35:29 +0000 2020,en,,rt @alanlparker: dear #antivaxxers. take a moment. observe what is going on #covidー19. see the disease spread. see health services on their…,retweeted_tweet_without_comment,63,5039,false,"[antivaxxers, covidー19]",[],wed aug 01 14:49:27 +0000 2012,[519919379],['alanlparker'],519919379.0
39361,1241424104194019329,849264305413476352,smoon_bunny,sat mar 21 17:59:05 +0000 2020,en,,rt @alanlparker: dear #antivaxxers. take a moment. observe what is going on #covidー19. see the disease spread. see health services on their…,retweeted_tweet_without_comment,40,25515,false,"[antivaxxers, covidー19]",[],tue apr 04 14:16:03 +0000 2017,[519919379],['alanlparker'],519919379.0
1823,1241424486110572546,41401641,ancapoen,sat mar 21 18:00:36 +0000 2020,en,brugge,rt @alanlparker: dear #antivaxxers. take a moment. observe what is going on #covidー19. see the disease spread. see health services on their…,retweeted_tweet_without_comment,2295,5810,false,"[antivaxxers, covidー19]",[],wed may 20 17:15:37 +0000 2009,[519919379],['alanlparker'],519919379.0
10223,1241533135143276545,139203034,usefulinfo101,sun mar 22 01:12:20 +0000 2020,en,england,"the alternative is getting infected woth it causing heart problems
#antivax",quoted_tweet,279,43064,false,[antivax],[],sat may 01 22:00:18 +0000 2010,[],[],
15357,1241641134582984705,91923874,peter_rodrick,sun mar 22 08:21:29 +0000 2020,en,australia,will #antivaxxers refuse a #coronavirus vaccine?,original,350,9020,false,"[antivaxxers, coronavirus]",[],mon nov 23 03:03:45 +0000 2009,[],[],
42470,1241680376680124418,1154690552,remygounaud,sun mar 22 10:57:25 +0000 2020,fr,,rt @flavieminouche: question: ils vont faire quoi les #antivax le jour où il y aura (peut-être) un vaccin contre le #covidー19? 🤔,retweeted_tweet_without_comment,146,44929,false,"[antivax, covidー19]",[],wed feb 06 18:04:48 +0000 2013,[156019825],['flavieminouche'],156019825.0
18187,1241702585121284096,68868154,wolfe2lamb,sun mar 22 12:25:40 +0000 2020,en,"michigan, usa",you don’t vaccinate your children because you believe the antivaxxers. i’ll take info from a doctor please #covid19 #antivaxxers,quoted_tweet,91,2013,false,"[covid19, antivaxxers]",[],wed aug 26 01:45:37 +0000 2009,[],[],
38728,1241754099198148608,1087503173147914241,vaxxhappenedbot,sun mar 22 15:50:22 +0000 2020,en,,“anti-vaxxers in a closed fb group discuss their plans should they be told to vaccinate against covid-19. at this point they are a legitimate terrorist threat.” via u/jadedayr #vaxxhappened #antivax #antivaxx https://t.co/llrmao6ji5,original,209,1,false,"[vaxxhappened, antivax, antivaxx]",[],tue jan 22 00:12:16 +0000 2019,[],[],
22752,1241975643140542465,204289490,ladysko,mon mar 23 06:30:42 +0000 2020,en,sydney,"triage for covid-19 treatment.  do you have all your vaccines?  if no - go get measles, rubella, polio vaccine then join the back of the queue. don't believe in medicine - enjoy your organic natural infection.  
#antivaxx #covidiots #covidー19 #triage #donoharm",original,255,403,false,"[antivaxx, covidiots, covidー19, triage, donoharm]",[],mon oct 18 11:16:15 +0000 2010,[],[],
45786,1242026750726422529,548107574,zmuntz,mon mar 23 09:53:47 +0000 2020,en,"auckland, new zealand","i just made an #antivaxxer take down a fb post on how the flu shot may have caused #covidー19 by:

✅putting in 1 hr of fervent, honest, civil debate
✅reviewing papers seriously outside of my league
✅crafting bizarre analogies on research methods
➡️but it worked!!

#scicomm💪",original,212,823,false,"[antivaxxer, covidー19, scicomm]",[],sun apr 08 03:37:30 +0000 2012,[],[],
1498,1242043540143853571,1912288435,erivetta,mon mar 23 11:00:30 +0000 2020,it,,"rt @laprimamanina: gli #antivax sono spariti!

proprio adesso che con il #coronavirus potevano fare un figurone con i loro oli essenziali!",retweeted_tweet_without_comment,3201,223575,false,"[antivax, coronavirus]",[],fri sep 27 20:49:12 +0000 2013,[1112474438065377280],['laprimamanina'],1.1124744380653773e+18
30985,1242083377831981062,2182009663,noinotizie,mon mar 23 13:38:48 +0000 2020,it,"puglia, italia","rt @laprimamanina: gli #antivax sono spariti!

proprio adesso che con il #coronavirus potevano fare un figurone con i loro oli essenziali!",retweeted_tweet_without_comment,960,55,false,"[antivax, coronavirus]",[],fri nov 08 11:18:15 +0000 2013,[1112474438065377280],['laprimamanina'],1.1124744380653773e+18
40735,1242133772214177792,383510892,steakon_is_life,mon mar 23 16:59:03 +0000 2020,en,"ottawa, ontario","rt @lotusoak2: children less protected by whooping cough #vaccine than they once were, cdc warns

https://t.co/mpo4mtciig

#learntherisk #v…",retweeted_tweet_without_comment,299,7506,false,"[vaccine, learntherisk]","[{'url': 'https://t.co/mpo4mtciig', 'expanded_url': 'https://www.usatoday.com/story/life/allthemoms/2019/03/14/whooping-cough-vaccine-less-effective-cdc-warns-as-outbreaks-hit-schools/3161859002/', 'display_url': 'usatoday.com/story/life/all…', 'indices': [98, 121]}]",sun oct 02 01:04:03 +0000 2011,[424664120],['lotusoak2'],424664120.0
25448,1242144614343155713,864091044329259008,natmarmo,mon mar 23 17:42:08 +0000 2020,it,"san rufo, campania","rt @laprimamanina: gli #antivax sono spariti!

proprio adesso che con il #coronavirus potevano fare un figurone con i loro oli essenziali!",retweeted_tweet_without_comment,2791,22404,false,"[antivax, coronavirus]",[],mon may 15 12:12:13 +0000 2017,[1112474438065377280],['laprimamanina'],1.1124744380653773e+18
9113,1242150440374022147,1687485770,south_knoxville,mon mar 23 18:05:17 +0000 2020,en,okay i love you bye bye,"rt @caulfieldtim: how are the #antivaxxers responding to the #coronavirus? more bs, of course. emerging themes:

- natural herd immunity be…",retweeted_tweet_without_comment,1253,13791,false,"[antivaxxers, coronavirus]",[],wed aug 21 05:15:14 +0000 2013,[407395156],['caulfieldtim'],407395156.0
2379,1242166722569928704,404402992,valentinafantoz,mon mar 23 19:09:59 +0000 2020,it,maradagàl,"rt @laprimamanina: gli #antivax sono spariti!

proprio adesso che con il #coronavirus potevano fare un figurone con i loro oli essenziali!",retweeted_tweet_without_comment,1140,28191,false,"[antivax, coronavirus]",[],thu nov 03 21:41:58 +0000 2011,[1112474438065377280],['laprimamanina'],1.1124744380653773e+18
37001,1242178093093130241,938417788472963072,shillito_ray,mon mar 23 19:55:10 +0000 2020,en,"north carolina, usa","rt @caulfieldtim: how are the #antivaxxers responding to the #coronavirus? more bs, of course. emerging themes:

- natural herd immunity be…",retweeted_tweet_without_comment,1593,95889,false,"[antivaxxers, coronavirus]",[],wed dec 06 14:40:10 +0000 2017,[407395156],['caulfieldtim'],407395156.0
42836,1242206904023203847,839610485024645122,nealcassady1956,mon mar 23 21:49:39 +0000 2020,it,"taranto, puglia","rt @laprimamanina: gli #antivax sono spariti!

proprio adesso che con il #coronavirus potevano fare un figurone con i loro oli essenziali!",retweeted_tweet_without_comment,1015,5580,false,"[antivax, coronavirus]",[],wed mar 08 22:55:13 +0000 2017,[1112474438065377280],['laprimamanina'],1.1124744380653773e+18
27420,1242341122078318592,58709744,nico973,tue mar 24 06:42:59 +0000 2020,it,,"rt @laprimamanina: gli #antivax sono spariti!

proprio adesso che con il #coronavirus potevano fare un figurone con i loro oli essenziali!",retweeted_tweet_without_comment,5,561,false,"[antivax, coronavirus]",[],tue jul 21 04:58:24 +0000 2009,[1112474438065377280],['laprimamanina'],1.1124744380653773e+18
27788,1242505056185876482,741748003,katemanning10,tue mar 24 17:34:24 +0000 2020,en,new york city,"""a fake pandemic"": anti-vaxxers are spreading coronavirus conspiracy theories. https://t.co/uijcinaczd via @motherjones @facebook #antivaxxer #vaccines #fakenews #covid19",original,1444,4501,false,"[antivaxxer, vaccines, fakenews, covid19]","[{'url': 'https://t.co/uijcinaczd', 'expanded_url': 'https://www.motherjones.com/politics/2020/03/a-fake-pandemic-antivaxxers-are-spreading-coronavirus-conspiracy-theories/', 'display_url': 'motherjones.com/politics/2020/…', 'indices': [79, 102]}]",tue aug 07 00:16:55 +0000 2012,[],[],
47535,1242556704665014278,498488759,kostianis,tue mar 24 20:59:38 +0000 2020,en,common sense,"rt @mog7546: “a fake pandemic”

#antivaxxers are spreading coronavirus conspiracy theories

#barr/#doj???

criticizing social-distancing ca…",retweeted_tweet_without_comment,2686,30257,false,"[antivaxxers, barr, doj]",[],tue feb 21 03:27:38 +0000 2012,[270921976],['mog7546'],270921976.0
7576,1242681603240996866,910241083,seretideforwael,wed mar 25 05:15:56 +0000 2020,en,,"rt @lotusoak2: #vaccine herd immunity is a myth!
https://t.co/iucrkl5h8v
#learntherisk #measles #outbreak #vaccines",retweeted_tweet_without_comment,752,81043,false,"[vaccine, learntherisk, measles, outbreak, vaccines]",[],sun oct 28 12:49:10 +0000 2012,[424664120],['lotusoak2'],424664120.0
25889,1242699147972464642,1238171108446105601,aboutvaxx,wed mar 25 06:25:39 +0000 2020,en,,"christ #antivaxxers make up your mind, is there a fake pandemic or are you refusing to vaccinate because (like all vaccines) they contain trace amounts of the illness?",original,5,11,false,[antivaxxers],[],thu mar 12 18:33:04 +0000 2020,[],[],
11513,1242906954433003521,1032043769422467078,amariecannata,wed mar 25 20:11:24 +0000 2020,en,"cincinnati, oh","curious about anti-vaxxer’s thoughts during this time. would any like to comment? 

i’d also like to add, please do not bash or demean those who do respond. 

#antivaxxers #covid19 #academicchatter",original,151,1098,false,"[antivaxxers, covid19, academicchatter]",[],tue aug 21 23:16:23 +0000 2018,[],[],
23473,1243094762598653953,1197454433354997760,teunvangelder14,thu mar 26 08:37:41 +0000 2020,nl,"wageningen, the netherlands.","rt @renevangellekom: nou #vegetariers en #veganisten doe je best, bescherm je kinderen. en laat ze meteen even inenten. #antivaxxers",quoted_tweet,1368,13589,false,"[vegetariers, veganisten, antivaxxers]",[],thu nov 21 09:59:40 +0000 2019,[28078321],['renevangellekom'],
43041,1243175020668620801,343920272,grovejacques,thu mar 26 13:56:36 +0000 2020,en,cape town,"#21dayslockdownsa let me guarantee you one thing:  these retarded #antivax #antivaxxers will be the very first people in the queue, along with their kids, the moment a vaccine is developed for #coronavirus",original,5,22,false,"[21dayslockdownsa, antivax, antivaxxers, coronavirus]",[],thu jul 28 08:44:17 +0000 2011,[],[],
18935,1243273515626909696,813725182175092736,jgibson_hanes,thu mar 26 20:27:59 +0000 2020,en,"oklahoma, usa",rt @okteach21: but #antivaxxer @govstitt still thinks car dealerships and golf courses are 'essential'. he wants the people of #oklahoma to…,quoted_tweet,638,150233,false,"[antivaxxer, oklahoma]",[],tue dec 27 12:36:16 +0000 2016,"[882990800350699521, 865210877678686208]","['okteach21', 'govstitt']",
20467,1243408715073511426,754775250,ushadrons,fri mar 27 05:25:13 +0000 2020,en,,rt @slickrockweb: oh sigh .... i don't even know where to begin on this one. but you had to know the #antivaxx lunatics would get in on the…,retweeted_tweet_without_comment,12874,203239,false,[antivaxx],[],mon aug 13 09:09:07 +0000 2012,[89085489],['slickrockweb'],89085489.0
54335,1243462645279309824,707643871379988480,mrssandwoman,fri mar 27 08:59:31 +0000 2020,nl,drenthe (geb. erica),"walgelijk! 
#antivaxxers",quoted_tweet,1148,47802,false,[antivaxxers],[],wed mar 09 19:07:01 +0000 2016,[],[],
11607,1243497105320079361,1458752966,pollmanfec,fri mar 27 11:16:27 +0000 2020,und,,#coronavirus #covid19 #vaccine #vaccines #vaccineskillandinjure #fauci #faucifraud,quoted_tweet,144,516,false,"[coronavirus, covid19, vaccine, vaccines, vaccineskillandinjure, fauci, faucifraud]",[],sun may 26 04:39:49 +0000 2013,[],[],
18069,1243531062707474438,262957023,luckykelsey,fri mar 27 13:31:23 +0000 2020,en,,the real epidemic. time to act @potus #educateb4uvax,quoted_tweet,2013,123602,false,[educateb4uvax],[],wed mar 09 02:50:20 +0000 2011,[822215679726100480],['potus'],
27987,1243651628122525698,623732328,monstercoyliar,fri mar 27 21:30:28 +0000 2020,en,"diggers rest, victoria","rt @risettemd: for those like @va_shiva and many #antivaxxers who deny germ theory, we could really use people who believe themselves funda…",retweeted_tweet_without_comment,2831,223054,false,[antivaxxers],[],sun jul 01 11:13:48 +0000 2012,"[1176568531791597570, 364214133]","['risettemd', 'va_shiva']",1.1765685317915976e+18
71,1243691218111889408,894969152,momostjohn,sat mar 28 00:07:47 +0000 2020,en,"auckland, new zealand","rt @risettemd: for those like @va_shiva and many #antivaxxers who deny germ theory, we could really use people who believe themselves funda…",retweeted_tweet_without_comment,915,171932,false,[antivaxxers],[],sun oct 21 09:09:57 +0000 2012,"[1176568531791597570, 364214133]","['risettemd', 'va_shiva']",1.1765685317915976e+18
13328,1243692329409495040,15081182,warrenwhitlock,sat mar 28 00:12:12 +0000 2020,en,"las vegas, nv","someday we will have a vaccine to combat #covid19 

will the #antivaxxers want it?",original,503340,15221,true,"[covid19, antivaxxers]",[],wed jun 11 03:51:13 +0000 2008,[],[],
34849,1243744322031439872,3224806854,mar_animation,sat mar 28 03:38:48 +0000 2020,en,,"i'm ready for this covid-19 shit to pass. hopefully a vaccine comes out for it soon...
there's only one thing that will fucking infuriate me when that happens...

...and that's the #antivaxxers the moment they hear we have a vaccine for covid-19.",original,779,22,false,[antivaxxers],[],sun may 24 05:11:02 +0000 2015,[],[],
21737,1243864111663976448,966846014698283008,svenlarsen10,sat mar 28 11:34:48 +0000 2020,en,,forget about #coronavirus this is way more scary. #antivaxx  a scientist spilled 2 drops organic mercury on her hand. this is what happened to her brain. - https://t.co/8cpuwrrwtw,original,343,3769,false,"[coronavirus, antivaxx]","[{'url': 'https://t.co/8cpuwrrwtw', 'expanded_url': 'https://www.youtube.com/watch?time_continue=1&v=nj7m01jv058', 'display_url': 'youtube.com/watch?time_con…', 'indices': [156, 179]}]",fri feb 23 01:23:47 +0000 2018,[],[],
27355,1243941089326833665,26603208,schestowitz,sat mar 28 16:40:41 +0000 2020,en,north pole,"● news ● #techdirt #censorship  #socialcontrolmedia ☞ #antivaxxer sues facebook, in the middle of a #pandemic , for 'in excess' of $5 billion for shutting down his account https://t.co/hpprfqfdti",original,7962,56545,false,"[techdirt, censorship, socialcontrolmedia, antivaxxer, pandemic]","[{'url': 'https://t.co/hpprfqfdti', 'expanded_url': 'https://www.techdirt.com/articles/20200325/00230044168/anti-vaxxer-sues-facebook-middle-pandemic-excess-5-billion-shutting-down-his-account.shtml', 'display_url': 'techdirt.com/articles/20200…', 'indices': [172, 195]}]",wed mar 25 21:57:38 +0000 2009,[],[],
18173,1243968864385478657,711724802,jillmosovich,sat mar 28 18:31:03 +0000 2020,en,south florida,watch webinar on prepareness #learntherisk,quoted_tweet,128,22876,false,[learntherisk],[],mon jul 23 03:29:56 +0000 2012,[],[],
8734,1244009613109997570,1239678763715178501,daan83390965,sat mar 28 21:12:59 +0000 2020,en,,"@drtedros @melindagates melinda is looking like a snack.. pretty sad she is married to a lunatic that wants to depopulate the world with his vaccines.

#antivax till i die.",reply,0,122,false,[antivax],[],mon mar 16 22:23:52 +0000 2020,"[189868631, 161801527]","['drtedros', 'melindagates']",
20165,1244014821747707904,386301410,melzzls,sat mar 28 21:33:40 +0000 2020,en,"new york, ny",crazy to think that once they come up with a vaccine for #coronavirus that there are still parents out there who won’t give it to their children 🧐 #antivaxxersshouldnthavekids #stopantivaxxers #vaccinesdontcauseautism,original,187,2331,false,"[coronavirus, antivaxxersshouldnthavekids, stopantivaxxers, vaccinesdontcauseautism]",[],fri oct 07 00:59:29 +0000 2011,[],[],
23702,1244118684571860993,2722437961,kimmy0202,sun mar 29 04:26:23 +0000 2020,en,"ottawa , ontario canada ",@who #vaccineskill you have no clue what cures. just treatments with major side effects which means more illness. #fakepandemic #fraud #health #vestedinterest @billgates,quoted_tweet,2,327,false,"[vaccineskill, fakepandemic, fraud, health, vestedinterest]",[],sun aug 10 20:24:56 +0000 2014,[14499829],['who'],
23270,1244168345848512512,813362192,chasutna,sun mar 29 07:43:43 +0000 2020,en,,"i’m genuinely interested in knowing if #antivaxxers follow and believe in the lockdown protocols, because it’s indefinite for them if the don’t take the vaccine when it’s created in the future. #covid_19",original,0,0,false,"[antivaxxers, covid_19]",[],sun sep 09 15:41:26 +0000 2012,[],[],
26295,1244184472162938880,43387474,super_trooper42,sun mar 29 08:47:48 +0000 2020,en,in front of my tv.,"@micrornapro @hawkguyclint @kstateturk @dfreedman7 @doritmi @gorskon @smcwoof quack believes you can lick every door handle in wuhan and you'll be just fine if you ate a healthy lunch. the compulsion of ignorant people to keep embarrassing themselves *on purpose* is a fascinating phenom.

i bet this quack will continue.

#antivaxkills
#ignoranceforprofit",reply,245,124812,false,"[antivaxkills, ignoranceforprofit]",[],fri may 29 19:08:31 +0000 2009,"[95756080, 20561097, 1240416600, 3154147845, 54886540, 85227160, 1172266398724366336]","['micrornapro', 'hawkguyclint', 'kstateturk', 'dfreedman7', 'doritmi', 'gorskon', 'smcwoof']",
3812,1244297760574226432,169910115,brollitto,sun mar 29 16:17:58 +0000 2020,en,,"rt @dnddmo: when they drop the #covid19 vaccine, i'm gonna need every #antivaxxer to issue a public apology to science before they can get…",retweeted_tweet_without_comment,355,23465,false,"[covid19, antivaxxer]",[],fri jul 23 13:32:05 +0000 2010,[27263288],['dnddmo'],27263288.0
21737,1244360646239674372,824783234030505984,trcq2u,sun mar 29 20:27:51 +0000 2020,en,,"rt @realblue75: note to #antivaxxers: when a coronavirus vaccine is finally developed, you’d better refuse it. don’t be hypocritical.",retweeted_tweet_without_comment,25,7689,false,[antivaxxers],[],fri jan 27 00:57:01 +0000 2017,[290800279],['realblue75'],290800279.0
29578,1244361304254668807,262957023,luckykelsey,sun mar 29 20:30:28 +0000 2020,en,,@realcandaceo did you know 54% of american kids are now chronically ill? 1 in 36 autistic? worst infant @mortality of all 1st world countries yet we spend the most? 1 in 285 kids will now have cancer b4 20th bday? i’ll take covid 19 any day. #educateb4uvax #selectiveoutrage,reply,2012,124162,false,"[educateb4uvax, selectiveoutrage]",[],wed mar 09 02:50:20 +0000 2011,"[878247600096509952, 7675832]","['realcandaceo', 'mortality']",
